"ano_campeonato","data","rodada","estadio","publico","time_mandante","time_visitante","tecnico_mandante","tecnico_visitante","colocacao_mandante","colocacao_visitante","valor_equipe_titular_mandante","valor_equipe_titular_visitante","idade_media_titular_mandante","idade_media_titular_visitante","gols_mandante","gols_visitante","gols_1_tempo_mandante","gols_1_tempo_visitante"
2018,"2018-06-10",11,"Estádio Raimundo Sampaio",14476,"Atlético-MG","Fluminense","Thiago Larghi","Abel Braga",4,10,29950000,12450000,29.3,23.9,5,2,2,2
2018,"2018-06-14",12,"Estádio Raimundo Sampaio",22119,"Atlético-MG","Ceará SC","Thiago Larghi","Lisca",2,20,30450000,7350000,27.7,30.5,2,1,0,0
2018,"2018-07-26",15,"Estádio Raimundo Sampaio",17244,"Atlético-MG","Paraná","Thiago Larghi","Rogério Micale",5,18,15650000,6700000,29.7,26,2,0,1,0
2018,"2018-08-07",17,"Estádio Raimundo Sampaio",22035,"Atlético-MG","Internacional","Thiago Larghi","Odair Hellmann",4,3,11850000,25200000,28.4,27.2,0,1,0,0
2018,"2018-04-22",2,"Estádio Jornalista Mário Filho",52106,"Flamengo","América-MG","Maurício Barbieri","Enderson Moreira",9,2,45700000,7300000,26.3,27.6,2,0,2,0
2018,"2018-05-06",4,"Estádio Jornalista Mário Filho",60182,"Flamengo","Internacional","Maurício Barbieri","Odair Hellmann",1,11,51950000,23750000,26.2,27.4,2,0,0,0
2018,"2018-05-20",6,"Estádio Jornalista Mário Filho",35208,"Flamengo","Vasco da Gama","Maurício Barbieri","Zé Ricardo",1,5,54700000,11000000,26.9,29.1,1,1,1,1
2018,"2018-05-31",8,"Estádio Jornalista Mário Filho",55382,"Flamengo","EC Bahia","Maurício Barbieri","Guto Ferreira",1,15,76000000,14000000,26.8,27.5,2,0,2,0
2018,"2018-06-03",9,"Estádio Jornalista Mário Filho",49222,"Flamengo","Corinthians","Maurício Barbieri","Osmar Loss",1,3,76000000,36900000,26.8,26.1,1,0,0,0
2018,"2018-06-11",11,"Estádio Jornalista Mário Filho",59488,"Flamengo","Paraná","Maurício Barbieri","Rogério Micale",1,18,61950000,6300000,25.6,25.8,2,0,1,0
2018,"2018-07-19",13,"Estádio Jornalista Mário Filho",51777,"Flamengo","São Paulo","Maurício Barbieri","Diego Aguirre",1,3,41500000,31000000,28.1,30.2,0,1,0,0
2018,"2018-07-22",14,"Estádio Jornalista Mário Filho",42182,"Flamengo","Botafogo","Maurício Barbieri","Marcos Paquetá",1,10,39800000,14050000,28,28.3,2,0,2,0
2018,"2018-07-29",16,"Estádio Jornalista Mário Filho",58000,"Flamengo","Sport Recife","Maurício Barbieri","Claudinei Oliveira",1,13,43300000,12350000,27.6,30.5,4,1,1,1
2018,"2018-08-11",18,"Estádio Presidente Vargas",13772,"Ceará SC","Atlético-PR","Lisca","Tiago Nunes",19,18,7250000,10700000,28.9,25.5,0,0,0,0
2018,"2018-08-19",19,"Estádio Manoel Barradas",8822,"EC Vitória","Palmeiras","Paulo César Carpegiani","Luiz Felipe Scolari",16,6,13950000,40650000,24,27.4,0,3,0,2
2018,"2018-09-10",24,"Estádio Manoel Barradas",10092,"EC Vitória","Vasco da Gama","Paulo César Carpegiani","Alberto Valentim",14,16,7450000,9700000,22.9,29,1,0,0,0
2018,"2018-10-27",31,"Estádio Manoel Barradas",11714,"EC Vitória","São Paulo","Paulo César Carpegiani","Diego Aguirre",17,4,6050000,24900000,24.3,27.6,0,1,0,1
2018,"2018-11-25",37,"Estádio Manoel Barradas",3759,"EC Vitória","Grêmio","João Burse","Renato Gaúcho",19,4,8380000,29650000,24.9,29.5,0,0,0,0
2018,"2018-08-26",21,"Neo Química Arena",28375,"Corinthians","Paraná","Osmar Loss","Claudinei Oliveira",8,20,28800000,6050000,28.4,25.8,1,0,1,0
2018,"2018-10-06",28,"Neo Química Arena",41943,"Corinthians","Flamengo","Jair Ventura","Dorival Júnior",9,5,23900000,45550000,27.3,27.2,0,3,0,0
2018,"2018-10-28",31,"Neo Química Arena",35577,"Corinthians","EC Bahia","Jair Ventura","Enderson Moreira",12,11,26900000,14150000,27.8,27.6,2,1,0,0
2018,"2018-08-14",18,"Estádio Jornalista Mário Filho",13735,"Fluminense","Internacional","Marcelo Oliveira","Odair Hellmann",9,3,15750000,25200000,27,27.2,0,3,0,3
2018,"2018-08-23",20,"Estádio Jornalista Mário Filho",7856,"Fluminense","Corinthians","Marcelo Oliveira","Osmar Loss",10,7,13950000,30300000,25.8,27.7,1,0,1,0
2018,"2018-09-07",23,"Estádio Jornalista Mário Filho",8952,"Fluminense","EC Vitória","Marcelo Oliveira","Paulo César Carpegiani",11,13,12050000,9200000,26.6,22.8,0,0,0,0
2018,"2018-10-09",28,"Estádio Jornalista Mário Filho",6715,"Fluminense","Paraná","Marcelo Oliveira","Claudinei Oliveira",10,20,13350000,4400000,26.3,26.8,4,0,2,0
2018,"2018-12-02",38,"Estádio Jornalista Mário Filho",34870,"Fluminense","América-MG","Fábio Moreno","Givanildo Oliveira",14,17,12650000,9250000,27.5,29.7,1,0,1,0
2018,"2018-09-14",20,"Arena Condá",4146,"Chapecoense","Atlético-PR","Guto Ferreira","Tiago Nunes",16,13,8250000,10600000,28.1,24.4,2,1,0,0
2018,"2018-09-25",26,"Arena Condá",5170,"Chapecoense","Fluminense","Guto Ferreira","Marcelo Oliveira",16,10,9600000,13850000,28.4,26.1,1,2,0,2
2018,"2018-10-14",29,"Arena Condá",6280,"Chapecoense","EC Vitória","Guto Ferreira","Paulo César Carpegiani",17,18,7750000,11100000,25.9,24.4,0,1,0,1
2018,"2018-09-02",22,"Estádio Jornalista Mário Filho",33646,"Vasco da Gama","Santos FC","Alberto Valentim","Cuca",12,11,11400000,35300000,27.8,26.3,0,3,0,1
2018,"2018-08-23",20,"Allianz Parque",24882,"Palmeiras","Botafogo","Luiz Felipe Scolari","Zé Ricardo",6,12,34450000,11800000,29.4,23.8,2,0,0,0
2018,"2018-09-09",24,"Allianz Parque",38568,"Palmeiras","Corinthians","Luiz Felipe Scolari","Jair Ventura",3,8,38150000,21400000,28,27.7,1,0,0,0
2018,"2018-11-03",32,"Allianz Parque",38938,"Palmeiras","Santos FC","Luiz Felipe Scolari","Cuca",1,7,45450000,37750000,28.7,26.7,3,2,2,0
2018,"2018-11-22",36,"Allianz Parque",39429,"Palmeiras","América-MG","Luiz Felipe Scolari","Givanildo Oliveira",1,17,40500000,8600000,27.7,28.4,4,0,0,0
2018,"2018-12-02",38,"Allianz Parque",41256,"Palmeiras","EC Vitória","Luiz Felipe Scolari","João Burse",1,19,43450000,3280000,28.8,23.8,3,2,1,0
2018,"2018-08-26",21,"Estádio Olímpico Nilton Santos",6031,"Botafogo","Sport Recife","Zé Ricardo","Eduardo Baptista",15,17,13150000,12650000,24.7,30.7,2,0,0,0
2018,"2018-09-06",23,"Estádio Olímpico Nilton Santos",5749,"Botafogo","Cruzeiro","Zé Ricardo","Mano Menezes",16,7,12100000,18250000,25.3,30.3,1,1,1,1
2018,"2018-10-10",28,"Estádio Olímpico Nilton Santos",10059,"Botafogo","Vasco da Gama","Zé Ricardo","Alberto Valentim",12,16,12600000,10050000,25,28,1,1,1,1
2018,"2018-10-20",30,"Estádio Olímpico Nilton Santos",8180,"Botafogo","EC Bahia","Zé Ricardo","Enderson Moreira",12,13,12300000,12200000,26,27.3,0,1,0,0
2018,"2018-09-02",22,"Estádio Cícero Pompeu de Toledo",49348,"São Paulo","Fluminense","Diego Aguirre","Marcelo Oliveira",1,10,23450000,11550000,29,25.6,1,1,0,0
2018,"2018-09-22",26,"Estádio Cícero Pompeu de Toledo",47846,"São Paulo","América-MG","Diego Aguirre","Adilson Batista",1,12,29400000,7950000,29.2,30.6,1,1,1,0
2018,"2018-11-15",34,"Estádio Cícero Pompeu de Toledo",24757,"São Paulo","Grêmio","André Jardine","Renato Gaúcho",5,4,26500000,25950000,28.3,28.6,1,1,0,0
2018,"2018-09-10",24,"Estádio Durival Britto e Silva",4504,"Paraná","Santos FC","Claudinei Oliveira","Cuca",20,10,5150000,28900000,25.6,26.9,0,2,0,0
2018,"2018-08-13",18,"Arena do Grêmio",16146,"Grêmio","EC Vitória","Renato Gaúcho","João Burse",4,15,10000000,12650000,27.8,24.8,4,0,2,0
2018,"2018-08-23",20,"Arena do Grêmio",14559,"Grêmio","Cruzeiro","Renato Gaúcho","Mano Menezes",4,8,50400000,25450000,29.1,29.9,1,1,0,1
2018,"2018-09-01",22,"Arena do Grêmio",16589,"Grêmio","Botafogo","Renato Gaúcho","Zé Ricardo",5,14,47200000,10900000,30.3,24.5,4,0,2,0
2018,"2018-09-15",25,"Arena do Grêmio",20198,"Grêmio","Paraná","Renato Gaúcho","Claudinei Oliveira",6,20,7950000,4350000,27.5,26.7,2,0,0,0
2018,"2018-09-23",26,"Arena do Grêmio",38924,"Grêmio","Ceará SC","Renato Gaúcho","Lisca",5,17,49900000,6180000,29.6,27.9,3,2,2,2
2018,"2018-10-07",28,"Arena do Grêmio",31516,"Grêmio","EC Bahia","Renato Gaúcho","Enderson Moreira",4,14,46650000,13650000,27.9,27.5,2,2,0,1
2018,"2018-10-27",31,"Arena do Grêmio",13842,"Grêmio","Sport Recife","Renato Gaúcho","Milton Mendes",5,19,8900000,10050000,26.4,27.1,3,4,1,2
2018,"2018-11-18",35,"Arena do Grêmio",14982,"Grêmio","Chapecoense","Renato Gaúcho","Claudinei Oliveira",4,17,25650000,11500000,29.8,29,2,0,1,0
2018,"2018-12-02",38,"Arena do Grêmio",41330,"Grêmio","Corinthians","Renato Gaúcho","Jair Ventura",4,12,26200000,29200000,30.1,25.8,1,0,1,0
2018,"2018-09-02",22,"Arena da Baixada",13433,"Atlético-PR","EC Bahia","Tiago Nunes","Enderson Moreira",15,13,11200000,13850000,24.8,28.2,2,0,0,0
2018,"2018-09-16",25,"Arena da Baixada",10343,"Atlético-PR","Fluminense","Tiago Nunes","Marcelo Oliveira",14,9,11600000,11650000,27.6,26.9,3,1,2,0
2018,"2018-09-23",26,"Arena da Baixada",15831,"Atlético-PR","Paraná","Tiago Nunes","Claudinei Oliveira",11,20,13900000,5600000,25.8,26.2,3,0,2,0
2018,"2018-10-28",31,"Arena da Baixada",8186,"Atlético-PR","Botafogo","Tiago Nunes","Zé Ricardo",8,13,10250000,13400000,27.1,25.7,2,1,0,1
2018,"2018-11-22",36,"Arena da Baixada",16332,"Atlético-PR","Corinthians","Tiago Nunes","Jair Ventura",7,12,12900000,25200000,27.3,28.6,1,0,0,0
2018,"2018-09-07",23,"Estádio Municipal Paulo Machado de Carvalho",16083,"Santos FC","Grêmio","Cuca","Renato Gaúcho",9,4,35800000,24450000,25.5,27.3,0,0,0,0
2018,"2018-10-14",29,"Estádio Municipal Paulo Machado de Carvalho",35812,"Palmeiras","Grêmio","Luiz Felipe Scolari","Renato Gaúcho",1,5,35000000,35150000,28.9,28.6,2,0,1,0
2018,"2018-08-26",21,"Estádio Governador Magalhães Pinto",11453,"Cruzeiro","Fluminense","Mano Menezes","Marcelo Oliveira",7,9,28250000,14250000,27.9,24.6,2,1,1,1
2018,"2018-09-03",22,"Estádio Governador Magalhães Pinto",16247,"Cruzeiro","Internacional","Mano Menezes","Odair Hellmann",7,2,28800000,24550000,30.2,26.3,0,0,0,0
2018,"2018-11-25",37,"Estádio Governador Magalhães Pinto",27616,"Cruzeiro","Flamengo","Mano Menezes","Dorival Júnior",8,2,31500000,34050000,31.3,28.4,0,2,0,1
2018,"2018-09-28",3,"Estádio Municipal Paulo Machado de Carvalho",12985,"Santos FC","Vasco da Gama","Cuca","Alberto Valentim",9,4,36300000,11250000,26.5,26.9,1,1,1,0
2018,"2018-11-24",37,"Estádio Urbano Caldeira",4591,"Santos FC","Atlético-MG","Cuca","Levir Culpi",10,6,27750000,20650000,27,30.3,3,2,3,1
2018,"2018-10-16",29,"Estádio Governador Plácido Castelo",29946,"Ceará SC","Botafogo","Lisca","Zé Ricardo",13,12,6480000,12600000,28.4,27.6,0,0,0,0
2018,"2018-08-20",19,"Estádio Raimundo Sampaio",4851,"América-MG","Fluminense","Adilson Batista","Marcelo Oliveira",12,10,9350000,14550000,30.9,25.3,0,0,0,0
2018,"2018-08-26",21,"Estádio Raimundo Sampaio",12887,"América-MG","Flamengo","Adilson Batista","Maurício Barbieri",10,3,9350000,51500000,32,27.7,2,2,1,1
2018,"2018-09-23",26,"Estádio Adelmar da Costa Carvalho",18681,"Sport Recife","Palmeiras","Eduardo Baptista","Luiz Felipe Scolari",19,3,10650000,28650000,29.2,28.8,0,1,0,0
2018,"2018-10-06",28,"Estádio Adelmar da Costa Carvalho",9979,"Sport Recife","Internacional","Milton Mendes","Odair Hellmann",19,2,10250000,19350000,28.8,26.1,2,1,0,0
2018,"2018-10-21",30,"Estádio Adelmar da Costa Carvalho",13860,"Sport Recife","Vasco da Gama","Milton Mendes","Alberto Valentim",19,15,10050000,11350000,27.1,28.8,2,1,1,1
2018,"2018-11-18",35,"Estádio Adelmar da Costa Carvalho",26005,"Sport Recife","Flamengo","Milton Mendes","Dorival Júnior",15,3,10050000,41000000,27.3,26.9,0,1,0,0
2018,"2018-12-02",38,"Estádio Adelmar da Costa Carvalho",23451,"Sport Recife","Santos FC","Milton Mendes","Cuca",18,10,7650000,25050000,25.8,25.3,2,1,0,0
2018,"2018-08-19",19,"Estádio Beira-Rio",44959,"Internacional","Paraná","Odair Hellmann","Claudinei Oliveira",3,20,22950000,5850000,26.6,25.4,1,0,0,0
2018,"2018-08-26",21,"Estádio Beira-Rio",43743,"Internacional","Palmeiras","Odair Hellmann","Luiz Felipe Scolari",2,5,23700000,36150000,27.1,28.1,0,0,0,0
2018,"2018-11-21",36,"Estádio Beira-Rio",25067,"Internacional","Atlético-MG","Odair Hellmann","Levir Culpi",3,6,22650000,18850000,27.8,29.8,1,2,0,1
2018,"2018-08-24",20,"Estádio Raimundo Sampaio",22452,"Atlético-MG","Vasco da Gama","Thiago Larghi","Valdir",5,15,17350000,10300000,29.5,28,0,0,0,0
2018,"2018-09-11",24,"Estádio Raimundo Sampaio",20922,"Atlético-MG","Atlético-PR","Thiago Larghi","Tiago Nunes",6,13,20050000,12700000,30.3,27.6,3,1,1,1
2018,"2018-09-30",27,"Estádio Raimundo Sampaio",22654,"Atlético-MG","Sport Recife","Thiago Larghi","Milton Mendes",6,19,17950000,11950000,29.8,30.9,5,2,4,1
2018,"2018-09-02",22,"Estádio Jornalista Mário Filho",61277,"Flamengo","Ceará SC","Maurício Barbieri","Lisca",3,19,41750000,6980000,28.8,28.9,0,1,0,0
2018,"2018-09-09",24,"Estádio Jornalista Mário Filho",28983,"Flamengo","Chapecoense","Maurício Barbieri","Guto Ferreira",4,17,36550000,8150000,28.2,27.6,2,0,1,0
2018,"2018-10-13",29,"Estádio Jornalista Mário Filho",52924,"Flamengo","Fluminense","Dorival Júnior","Marcelo Oliveira",3,8,45550000,12750000,27.3,25.8,3,0,2,0
2018,"2018-11-15",34,"Estádio Jornalista Mário Filho",46067,"Flamengo","Santos FC","Dorival Júnior","Cuca",3,8,32550000,36350000,28.8,25.7,1,0,0,0
2018,"2018-11-22",36,"Estádio Jornalista Mário Filho",36013,"Flamengo","Grêmio","Dorival Júnior","Renato Gaúcho",2,4,35550000,23200000,29.4,27.2,2,0,0,0
2018,"2018-12-01",38,"Estádio Jornalista Mário Filho",66046,"Flamengo","Atlético-PR","Dorival Júnior","Tiago Nunes",2,7,38300000,11450000,27.9,26.3,1,2,1,0
2018,"2018-08-27",21,"Estádio São Januário",8782,"Vasco da Gama","Chapecoense","Valdir","Guto Ferreira",14,12,10300000,10450000,28.1,27.5,3,1,0,0
2018,"2018-09-25",26,"Estádio São Januário",13293,"Vasco da Gama","EC Bahia","Alberto Valentim","Enderson Moreira",18,14,12200000,10350000,29.5,26.3,2,1,1,1
2018,"2018-10-14",29,"Estádio São Januário",11376,"Vasco da Gama","Cruzeiro","Alberto Valentim","Mano Menezes",16,9,10250000,14750000,27.8,26.9,2,0,0,0
2018,"2018-10-14",29,"Estádio Governador Roberto Santos",29328,"EC Bahia","Paraná","Enderson Moreira","Claudinei Oliveira",15,20,11400000,3450000,26.8,26.9,2,0,0,0
2018,"2018-08-30",15,"Estádio Presidente Vargas",10755,"Ceará SC","EC Bahia","Lisca","Enderson Moreira",20,14,8250000,11700000,30.4,26.7,0,2,0,1
2018,"2018-10-06",28,"Estádio Manoel Barradas",7478,"EC Vitória","Santos FC","Paulo César Carpegiani","Cuca",17,8,6150000,31750000,23.9,27.5,0,1,0,1
2018,"2018-10-21",30,"Estádio Manoel Barradas",18663,"EC Vitória","Corinthians","Paulo César Carpegiani","Jair Ventura",17,11,11250000,27400000,25.7,29.1,2,2,1,1
2018,"2018-09-17",25,"Neo Química Arena",21112,"Corinthians","Sport Recife","Jair Ventura","Eduardo Baptista",10,18,19100000,8850000,28.9,29.2,2,1,0,1
2018,"2018-09-23",26,"Neo Química Arena",27199,"Corinthians","Internacional","Jair Ventura","Odair Hellmann",8,2,30100000,22550000,26.8,25.8,1,1,0,1
2018,"2018-11-17",35,"Neo Química Arena",38605,"Corinthians","Vasco da Gama","Jair Ventura","Alberto Valentim",13,14,25200000,12950000,28.6,27.5,1,0,0,0
2018,"2018-11-25",37,"Neo Química Arena",36110,"Corinthians","Chapecoense","Jair Ventura","Claudinei Oliveira",12,16,26000000,11750000,26.6,29.3,0,0,0,0
2018,"2018-09-09",24,"Estádio Jornalista Mário Filho",10969,"Fluminense","Botafogo","Marcelo Oliveira","Zé Ricardo",12,15,12350000,12300000,26.9,24.1,1,0,1,0
2018,"2018-09-29",27,"Estádio Jornalista Mário Filho",8721,"Fluminense","Grêmio","Marcelo Oliveira","Renato Gaúcho",9,5,13550000,9050000,25.9,27.4,0,1,0,0
2018,"2018-10-21",30,"Estádio Jornalista Mário Filho",4762,"Fluminense","Atlético-MG","Marcelo Oliveira","Levir Culpi",9,6,13850000,22950000,26.2,29.2,1,0,0,0
2018,"2018-11-19",35,"Estádio Jornalista Mário Filho",6435,"Fluminense","Ceará SC","Marcelo Oliveira","Lisca",12,16,12950000,7380000,26.5,28.6,0,0,0,0
2018,"2018-08-12",18,"Arena Condá",10070,"Chapecoense","Corinthians","Guto Ferreira","Osmar Loss",17,7,10050000,18050000,27.7,24.7,2,1,0,1
2018,"2018-10-06",28,"Arena Condá",10074,"Chapecoense","Atlético-MG","Guto Ferreira","Thiago Larghi",18,6,9350000,16550000,27.1,28.5,1,0,0,0
2018,"2018-10-28",31,"Arena Condá",13278,"Chapecoense","América-MG","Claudinei Oliveira","Adilson Batista",18,16,10800000,8650000,27.3,28.9,1,0,0,0
2018,"2018-11-15",34,"Arena Condá",17261,"Chapecoense","Botafogo","Claudinei Oliveira","Zé Ricardo",17,12,11300000,14050000,28.8,26.1,0,1,0,0
2018,"2018-11-23",36,"Arena Condá",12384,"Chapecoense","Sport Recife","Claudinei Oliveira","Milton Mendes",18,16,11350000,10050000,29.5,27.3,2,1,2,0
2018,"2018-09-06",23,"Allianz Parque",24601,"Palmeiras","Atlético-PR","Luiz Felipe Scolari","Tiago Nunes",5,10,28200000,11200000,30.3,26.4,2,0,0,0
2018,"2018-11-04",32,"Estádio Olímpico Nilton Santos",21463,"Botafogo","Corinthians","Zé Ricardo","Jair Ventura",15,11,15650000,28250000,27.1,28.3,1,0,1,0
2018,"2018-08-20",19,"Estádio Cícero Pompeu de Toledo",41075,"São Paulo","Chapecoense","Diego Aguirre","Guto Ferreira",1,13,28450000,10450000,27.9,28.7,2,0,1,0
2018,"2018-11-04",32,"Estádio Cícero Pompeu de Toledo",32612,"São Paulo","Flamengo","Diego Aguirre","Dorival Júnior",4,2,26400000,45550000,27.9,27.3,2,2,1,1
2018,"2018-11-26",37,"Estádio Cícero Pompeu de Toledo",15235,"São Paulo","Sport Recife","André Jardine","Milton Mendes",5,17,21750000,7800000,27.3,26.7,0,0,0,0
2018,"2018-09-06",23,"Estádio Durival Britto e Silva",2829,"Paraná","Chapecoense","Claudinei Oliveira","Guto Ferreira",20,17,4750000,8600000,26,27.5,1,1,1,0
2018,"2018-11-15",34,"Estádio Durival Britto e Silva",1610,"Paraná","Atlético-MG","Dado Cavalcanti","Levir Culpi",20,6,3350000,16250000,25,28.1,0,1,0,1
2018,"2018-11-11",33,"Arena do Grêmio",22622,"Grêmio","Vasco da Gama","Renato Gaúcho","Alberto Valentim",5,13,24700000,9300000,31,26.9,2,1,1,1
2018,"2018-08-30",15,"Arena da Baixada",12907,"Atlético-PR","Vasco da Gama","Tiago Nunes","Alberto Valentim",19,8,10250000,9950000,26.1,26.8,1,0,0,0
2018,"2018-08-19",19,"Arena da Baixada",22061,"Atlético-PR","Flamengo","Tiago Nunes","Maurício Barbieri",17,2,11500000,44100000,26.3,25.3,3,0,3,0
2018,"2018-10-15",29,"Arena da Baixada",13481,"Atlético-PR","Sport Recife","Tiago Nunes","Milton Mendes",10,19,12000000,9650000,28.2,28.7,4,0,0,0
2018,"2018-11-10",33,"Arena da Baixada",8641,"Atlético-PR","Cruzeiro","Tiago Nunes","Mano Menezes",9,8,14000000,29300000,26.1,30.8,2,0,2,0
2018,"2018-11-25",37,"Arena da Baixada",9632,"Atlético-PR","Ceará SC","Tiago Nunes","Lisca",7,15,10750000,7750000,26,27.5,2,2,0,1
2018,"2018-09-30",27,"Estádio Municipal Paulo Machado de Carvalho",35654,"Palmeiras","Cruzeiro","Luiz Felipe Scolari","Mano Menezes",2,7,37900000,17300000,28.9,27.3,3,1,2,1
2018,"2018-10-14",29,"Estádio Municipal Paulo Machado de Carvalho",26428,"Santos FC","Corinthians","Cuca","Jair Ventura",7,11,26350000,22850000,27,25.4,1,0,1,0
2018,"2018-09-16",25,"Estádio Governador Magalhães Pinto",24999,"Cruzeiro","Atlético-MG","Mano Menezes","Thiago Larghi",7,5,16050000,20450000,26.4,30.5,0,0,0,0
2018,"2018-09-24",26,"Estádio Governador Magalhães Pinto",9029,"Cruzeiro","Santos FC","Mano Menezes","Cuca",7,9,15050000,35300000,28.5,26.5,2,1,0,1
2018,"2018-08-18",19,"Estádio Urbano Caldeira",10991,"Santos FC","Sport Recife","Cuca","Eduardo Baptista",18,15,36250000,13650000,27.8,29.4,3,0,1,0
2018,"2018-09-16",25,"Estádio Urbano Caldeira",13488,"Santos FC","São Paulo","Cuca","Diego Aguirre",8,2,36800000,24250000,26.2,31,0,0,0,0
2018,"2018-10-27",31,"Estádio Urbano Caldeira",8680,"Santos FC","Fluminense","Cuca","Marcelo Oliveira",7,9,39300000,6400000,26.4,25.1,3,0,0,0
2018,"2018-11-22",36,"Estádio Urbano Caldeira",3620,"Santos FC","Botafogo","Cuca","Zé Ricardo",10,9,30250000,15350000,24.6,24.7,1,1,1,0
2018,"2018-09-06",23,"Estádio Governador Plácido Castelo",39785,"Ceará SC","Corinthians","Lisca","Osmar Loss",19,8,6180000,18300000,27.8,27.6,2,1,1,0
2018,"2018-09-15",25,"Estádio Governador Plácido Castelo",32136,"Ceará SC","EC Vitória","Lisca","Paulo César Carpegiani",19,12,6180000,10350000,27.8,24.3,2,0,1,0
2018,"2018-11-11",33,"Estádio Governador Plácido Castelo",42149,"Ceará SC","Internacional","Lisca","Odair Hellmann",15,2,6480000,22650000,27.9,27.8,1,1,1,1
2018,"2018-11-23",36,"Estádio Governador Plácido Castelo",48824,"Ceará SC","Paraná","Lisca","Dado Cavalcanti",14,20,7080000,3500000,28.4,23.8,1,0,1,0
2018,"2018-09-07",23,"Estádio Raimundo Sampaio",5061,"América-MG","Vasco da Gama","Adilson Batista","Alberto Valentim",12,15,9150000,11100000,31.2,28.9,2,1,1,0
2018,"2018-09-09",24,"Estádio Raimundo Sampaio",4348,"América-MG","Ceará SC","Adilson Batista","Lisca",9,19,8950000,6430000,32,30,0,0,0,0
2018,"2018-10-22",30,"Estádio Raimundo Sampaio",12666,"Cruzeiro","Chapecoense","Mano Menezes","Claudinei Oliveira",10,18,30800000,10650000,32,27.4,3,0,3,0
2018,"2018-11-04",32,"Estádio Raimundo Sampaio",9423,"América-MG","Cruzeiro","Adilson Batista","Mano Menezes",16,9,9050000,30800000,29,32,1,2,0,1
2018,"2018-11-10",33,"Estádio Raimundo Sampaio",5074,"América-MG","Paraná","Adilson Batista","Dado Cavalcanti",18,20,8500000,3850000,28.1,24.3,0,1,0,0
2018,"2018-08-12",18,"Estádio Adelmar da Costa Carvalho",16050,"Sport Recife","São Paulo","Claudinei Oliveira","Diego Aguirre",14,1,11200000,31000000,29.5,31,1,3,0,1
2018,"2018-11-05",32,"Estádio Adelmar da Costa Carvalho",25002,"Sport Recife","Ceará SC","Milton Mendes","Lisca",18,13,9250000,7030000,27.5,28.3,1,0,0,0
2018,"2018-09-30",27,"Estádio Beira-Rio",37070,"Internacional","EC Vitória","Odair Hellmann","Paulo César Carpegiani",3,14,22650000,8300000,27.6,23.7,2,1,0,1
